0	0.057
0.00411667	0.057
0.00823333	0.057
0.0121333	0.057
0.01625	0.057
0.0203667	0.057
0.0242667	0.057
0.0283833	0.057
0.0322833	0.057
0.0364	0.057
0.0405167	0.057
0.0444167	0.057
0.0485333	0.057
0.05265	0.057
0.05655	0.057
0.0606667	0.057
0.0645667	0.057
0.0686833	0.057
0.0728	0.057
0.0767	0.057
0.0808167	0.057
0.0849333	0.057
0.0888333	0.057
0.09295	0.057
0.09685	0.057
0.100967	0.057
0.105083	0.057
0.108983	0.057
0.1131	0.057
0.117217	0.057
0.121117	0.057
0.125233	0.057
0.129133	0.057
0.13325	0.057
0.137367	0.057
0.141267	0.057
0.145383	0.057
0.1495	0.057
0.1534	0.057
0.157517	0.057
0.161417	0.057
0.165533	0.057
0.16965	0.057
0.17355	0.057
0.177667	0.057
0.181783	0.057
0.185683	0.057
0.1898	0.057
0.1937	0.057
0.197817	0.057
0.201933	0.057
0.205833	0.057
0.20995	0.057
0.214067	0.057
0.217967	0.057
0.222083	0.057
0.225983	0.057
0.2301	0.057
0.234217	0.057
0.238117	0.057
0.242233	0.057
0.24635	0.057
0.25025	0.057
0.254367	0.057
0.258267	0.057
0.262383	0.057
0.2665	0.057
0.2704	0.057
0.274517	0.057
0.278633	0.057
0.282533	0.057
0.28665	0.057
0.29055	0.057
0.294667	0.057
0.298783	0.057
0.302683	0.057
0.3068	0.057
0.3107	0.057
0.314817	0.057
0.318933	0.057
0.322833	0.057
0.32695	0.057
0.331067	0.057
0.334967	0.057
0.339083	0.057
0.342983	0.057
0.3471	0.057
0.351217	0.057
0.355117	0.057
0.359233	0.057
0.36335	0.057
0.36725	0.057
0.371367	0.057
0.375267	0.057
0.379383	0.057
0.3835	0.057
0.3874	0.057
0.391517	0.057
0.395633	0.057
0.399533	0.057
0.40365	0.057
0.40755	0.057
0.411667	0.057
0.415783	0.057
0.419683	0.057
0.4238	0.057
0.427917	0.057
0.431817	0.057
0.435933	0.057
0.439833	0.057
0.44395	0.057
0.448067	0.057
0.451967	0.057
0.456083	0.057
0.459983	0.057
0.4641	0.057
0.468217	0.057
0.472117	0.057
0.476233	0.057
0.48035	0.057
0.48425	0.057
0.488367	0.057
0.492267	0.057
0.496383	0.057
0.5005	0.057
0.5044	0.057
0.508517	0.057
0.512633	0.057
0.516533	0.057
0.52065	0.057
0.52455	0.057
0.528667	0.057
0.532783	0.057
0.536683	0.057
0.5408	0.057
0.544917	0.057
0.548817	0.057
0.552933	0.057
0.556833	0.057
0.56095	0.057
0.565067	0.057
0.568967	0.057
0.573083	0.057
0.5772	0.057
0.5811	0.058
0.585217	0.057
0.589117	0.057
0.593233	0.057
0.59735	0.058
0.60125	0.058
0.605367	0.057
0.609267	0.058
0.613383	0.057
0.6175	0.057
0.6214	0.058
0.625517	0.057
0.629633	0.057
0.633533	0.057
0.63765	0.058
0.64155	0.058
0.645667	0.058
0.649783	0.057
0.653683	0.057
0.6578	0.057
0.661917	0.057
0.665817	0.058
0.669933	0.058
0.673833	0.058
0.67795	0.057
0.682067	0.057
0.685967	0.057
0.690083	0.057
0.6942	0.057
0.6981	0.057
0.702217	0.057
0.706117	0.057
0.710233	0.058
0.71435	0.058
0.71825	0.057
0.722367	0.057
0.726267	0.057
0.730383	0.057
0.7345	0.057
0.7384	0.057
0.742517	0.057
0.746633	0.057
0.750533	0.057
0.75465	0.058
0.75855	0.058
0.762667	0.057
0.766783	0.057
0.770683	0.058
0.7748	0.057
0.778917	0.058
0.782817	0.058
0.786933	0.058
0.790833	0.057
